Gene,Genotype(s),Therapeutic Area(s),Drug(s)
SLCO1B1,*12/*23,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*12/*31,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*12/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*12/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*12/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*12/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*13/*15,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*13/*23,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*13/*31,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*13/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*13/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*13/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*13/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*14/*15,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*14/*23,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*14/*31,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*14/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*14/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*14/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*14/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*15/*15,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*15/*16,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*15/*19,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*15/*20,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*15/*23,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*15/*24,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*15/*25,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*15/*26,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*15/*27,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*15/*28,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*15/*29,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*15/*30,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*15/*31,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*15/*32,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*15/*33,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*15/*34,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*15/*36,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*15/*37,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*15/*38,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*15/*39,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*15/*40,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*15/*41,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*15/*42,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*15/*43,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*15/*44,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*15/*45,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*15/*46,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*15/*47,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*15/*48,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*15/*49,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*16/*23,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*16/*31,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*16/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*16/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*16/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*16/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*19/*23,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*19/*31,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*19/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*19/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*19/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*19/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*20/*23,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*20/*31,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*20/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*20/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*20/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*20/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*23/*23,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*23/*24,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*23/*25,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*23/*26,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*23/*27,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*23/*28,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*23/*29,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*23/*30,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*23/*31,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*23/*32,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*23/*33,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*23/*34,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*23/*36,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*23/*37,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*23/*38,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*23/*39,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*23/*40,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*23/*41,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*23/*42,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*23/*43,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*23/*44,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*23/*45,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*23/*46,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*23/*47,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*23/*48,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*23/*49,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*24/*31,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*24/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*24/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*24/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*24/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*25/*31,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*25/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*25/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*25/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*25/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*26/*31,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*26/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*26/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*26/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*26/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*27/*31,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*27/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*27/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*27/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*27/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*28/*31,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*28/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*28/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*28/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*28/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*29/*31,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*29/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*29/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*29/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*29/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*30/*31,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*30/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*30/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*30/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*30/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*31/*31,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*31/*32,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*31/*33,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*31/*34,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*31/*36,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*31/*37,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*31/*38,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*31/*39,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*31/*40,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*31/*41,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*31/*42,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*31/*43,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*31/*44,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*31/*45,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*31/*46,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*31/*47,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*31/*48,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*31/*49,"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS, CARDIOVASCULAR SYSTEM DRUGS","pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, elagolix, fluvastatin, atorvastatin"
SLCO1B1,*32/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*32/*47,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*32/*48,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*32/*49,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
SLCO1B1,*33/*46,CARDIOVASCULAR SYSTEM DRUGS,"pravastatin, simvastatin, rosuvastatin, pitavastatin, lovastatin, fluvastatin, atorvastatin"
